symbol,tvlUsd,apy,pools,largest_pool_id,largest_pool_tvl,largest_pool_pct_of_tvl
ROAST,12224,0.0,1,a6270a9f-10a1-4fb8-894a-b93489ffe5b4,12224,100.0
BONE-ICP,12216,0.09504939999999999,1,e1c56164-72a7-44f5-ad07-641b357b6f65,12216,100.0
WETH-GLYPH,12214,0.0024546,1,32bb1d11-dda0-4522-93eb-95096bb7fd8b,12214,100.0
YIN-WETH,12211,0.0,1,d2ce3993-7da0-4c83-973d-58e4db6e2174,12211,100.0
PUMPSWAP-WSOL,12207,6.4174,1,f2dc6f61-1df8-487f-863a-2ab5171c2227,12207,100.0
BURNTOMOON-WETH,12190,0.0,1,ba0f324a-8b51-4e73-b890-40b166aa61b9,12190,100.0
OMNI-PEAS-WTAO,12190,0.0024000000000000002,1,7902a8f2-1fe4-42b7-88ce-fa90af83f21a,12190,100.0
WSOL-META1,12185,1.4077000000000002,1,313fbf08-6bac-4df0-8048-dd2f96b71110,12185,100.0
AXS-WBNB,12180,0.032672200000000005,1,e7f116e2-f135-4b9f-ade1-8c972fad892e,12180,100.0
WETH-ALLCAT,12176,0.0,1,a966e534-c137-4ec2-8f54-186d1382c7dd,12176,100.0
WSOL-KINETIX,12166,2.6733999999999996,1,cdd18a82-a4a2-4f83-915d-45f7380d0996,12166,100.0
KUXDUSDCORCA,12162,0.0,1,9c9b2b79-c189-4a29-a5b8-ade1ab791b20,12162,100.0
NINJA-WETH,12157,0.0,1,c1f5c82b-7a3c-4c01-9362-b3ec8330cc87,12157,100.0
USDC-ZK,12154,0.0,1,d772fb0f-64d0-4e9e-b8a0-fa80566f625a,12154,100.0
SPACE-USDC,12152,0.0,1,fefc0064-fe81-4a91-a403-daec4fd6dffc,12152,100.0
TURIN-WBTC,12141,0.0,1,71f0e78d-0c7e-470e-9eb4-e8f16cc2cc2f,12141,100.0
WETH-LYM,12141,0.0,1,aba5d8a2-92b1-4470-90e7-5d9b01dae8c1,12141,100.0
WETH-KEKIUS,12140,0.0,1,027461b2-527f-441c-b915-8933db521163,12140,100.0
WIXS-USDT,12133,0.0,1,af0808a5-7b09-4a39-b060-d45a8c03b385,12133,100.0
W,12132,0.0148,1,ceda8fc1-0c39-438b-a4b3-ef6dff043161,12132,100.0
WETH-KAHN,12121,0.0175332,1,0f40d93c-22aa-4bbd-9db6-75c0eff7f4b4,12121,100.0
WETH-OMEGA,12111,0.0,1,8fe8a301-b4ce-480b-8939-f21877a7f800,12111,100.0
CHESS-USDC,12109,0.28319099999999997,1,a345018b-aea9-4536-a699-9b5461ca611f,12109,100.0
PAYM-USDT,12102,0.0,1,3d76606d-6493-4742-9f37-0c1dc51fb10e,12102,100.0
USDC-SDEX,12102,0.027105300000000002,1,1a0fdad1-56f3-4952-b97e-5fab3f2a1774,12102,100.0
TLOS-ETH,12097,0.0,1,7f5fb4a9-d3f3-47cb-b06e-319efbaa8201,12097,100.0
WSOL-XCTO,12089,2.4398,1,3469b0e4-41dd-4189-aaf1-144f56ed117b,12089,100.0
WETH-EBC,12085,0.0028378999999999995,1,43a6c097-5535-4442-9b74-e3f6a556e0e9,12085,100.0
WETH-AG,12081,0.0,1,530ee1e4-6de7-40e7-8712-8a70493c05dc,12081,100.0
WETH-SHIBC,12079,0.0,1,caf006b3-fc75-41dd-9a04-686ce5766063,12079,100.0
TUSD-WETH,12076,0.0,1,b7129d30-ea43-4ff8-aa02-ee85798d4d12,12076,100.0
FRED-WSOL,12075,1.2879,1,94d5496a-5e10-43da-90f2-451470ab6329,12075,100.0
WETH-TANG,12065,0.0,1,3a1aee91-7f0e-4e5c-ab44-b34f844d9e07,12065,100.0
USDCE-STS,12061,0.1270101,1,31c666f0-0e82-471a-81f5-94c032d32066,12061,100.0
WETH-BEAR,12048,0.0,1,7a3546a5-a8df-458a-b80a-cb5b38885851,12048,100.0
WETH-SHARP,12047,0.0,1,609eba02-f24f-493c-801a-6a0499af6c56,12047,100.0
WETH-TRUMPWU,12043,0.0,1,193179b4-6dd3-427a-a4a2-bfdc6b27261f,12043,100.0
COOMER-WETH,12042,0.0,1,17097146-fe15-4b95-95d9-c6af358560cf,12042,100.0
SOL-MOBY,12038,0.1362371,1,78c585fa-e8ab-449a-b1dc-16d9fe2299e1,12038,100.0
WBTCU-WAVES,12036,0.0048,1,3a13b4a3-7dbf-47a2-a33c-be40902ab27c,12036,100.0
CNR-WAVAX,12035,0.005678999999999999,1,4413c77c-b04c-4073-b8d7-a4807324a9dc,12035,100.0
USDC-BURN,12026,0.0,1,f244f47c-c632-4ca6-ad91-17fe1935a7f5,12026,100.0
WSOL-SMINEM,12026,2.7617000000000007,1,56ea403a-1471-44e5-aaf2-5a3e5d8a37d0,12026,100.0
BCRO,12023,0.0016108,1,f9ee9a4b-dba6-4079-90ef-d94456980f5f,12023,100.0
TBT-USDT,12017,0.0,1,f295a157-3b0d-4de4-870a-86a2133d3541,12017,100.0
IBUSDC,12015,0.0,1,c93e1851-34af-457c-97e4-c28e2be2e9a2,12015,100.0
SOL-WALTER,12012,0.0024954000000000005,1,5990e7fe-2781-4c40-89e0-2682be5a6938,12012,100.0
R-RAFT,12011,0.0,1,ae257c77-9fc4-4e96-ae0e-4f8bd8e0361c,12011,100.0
RFL-USDC,12009,0.0,1,ee91fb1d-d62e-477b-a7a2-3a5fe792b237,12009,100.0
WETH-BRATT,12009,0.0,1,40efc97e-acf3-4098-8297-7e671a116672,12009,100.0
WETH-SOAP,12008,0.0,1,42f2a55f-2632-4575-88ef-18fabd767d79,12008,100.0
FLIP-STFLIP,12005,0.0,1,99cf1f89-744c-4aeb-aa51-74799d9cbf73,12005,100.0
WETH-BLF,12004,0.0502801,1,a5769261-9179-4c3e-838e-a6fccb984b63,12004,100.0
WSOL-USELESSRWD,12001,19.203599999999998,1,eca22d67-9d69-472c-9b49-21bb352fa5a3,12001,100.0
WMATIC-XYO,11994,0.0463835,1,7055a3b4-486c-4cf5-b514-2bfe5a50475b,11994,100.0
WETH-HONEY,11989,0.060412900000000005,1,b3637812-9952-4eff-bb75-5fba1bde41db,11989,100.0
WETH-ITALIANO,11989,0.0,1,1377beab-5a9d-4380-a7ad-3c59d02aa152,11989,100.0
WETH-BABYCRASH,11975,0.0,1,555f8a75-2c3f-4b09-8b1b-888a4ba52aee,11975,100.0
REG-SDAI,11973,0.0,1,20097419-3c04-4b38-a5af-fd2a15974dbb,11973,100.0
$ROPE-WETH,11972,0.0,1,cd885882-0df2-4714-82b2-4c8c4a6bc499,11972,100.0
SUI-SMOG,11969,0.0045471,1,5bd07bb1-168b-478b-a165-b881efd6cb40,11969,100.0
HODL-WETH,11969,0.0,1,724b1e4e-15f0-44a0-8149-f556b04f92b4,11969,100.0
AAVE-WAVAX,11962,9.98e-05,1,b86413ce-a416-47cb-8570-a8fa9ced5ec3,11962,100.0
AERGO-WETH,11957,0.2210771,1,67dcdbac-abad-43a3-8e8f-1e6073c39b8d,11957,100.0
MOD,11948,0.0457957,1,b46e232d-dcb3-4668-9a0e-ccc6d2efb447,11948,100.0
WETH-IGEN,11943,0.0,1,4981db2a-7ba2-44e7-9cfd-b72ddd2616f2,11943,100.0
ETH-ADA,11937,0.00553,1,37425d2b-37d9-4ae7-865b-287830874295,11937,100.0
THETRUTH-WETH,11936,0.0,1,0577d93e-e5f2-40c4-88c9-7d62732ed21d,11936,100.0
WSOL-DUMB,11935,1.1401000000000001,1,372a34c0-101d-4fbd-92a6-ef566377871f,11935,100.0
WETH-TAKION,11930,0.0,1,d88eadb0-9026-4ac9-8c58-3c6f5652fe33,11930,100.0
ADA-OSM,11930,0.39890000000000003,1,e2c5115f-088a-4278-97b0-6cb2355ad594,11930,100.0
JPEGS-WETH,11919,0.0,1,dcc5aaed-6019-4e23-be6c-7e9fa353c085,11919,100.0
BCR,11914,0.33561579999999996,1,294f664a-d18e-44f0-9d94-bbe4257b0da9,11914,100.0
TONT-WETH,11903,0.0,1,eb40e67b-c5df-4fc4-b73c-f02f4e2e0081,11903,100.0
LINA-USDC,11901,0.0,1,21e148dd-809b-4870-b705-488724f674f3,11901,100.0
CHZ-WETH,11898,0.0,1,8e98e702-414e-41ed-b44f-2a70053e31ed,11898,100.0
WETH-LILY,11898,0.0,1,2a91c852-69fe-47f4-b90a-508690285ca9,11898,100.0
MIGGLEI-WETH,11892,0.002427,1,962c8210-aaca-498b-93bd-6272997032bd,11892,100.0
WETH-TUMB,11889,0.0,1,ec54d4d1-64ff-461e-9137-5dcba5065761,11889,100.0
LQTY,11888,0.0,1,fdceb399-3f7d-4122-8190-2116c8c35712,11888,100.0
WETH-SHIKA,11887,0.0,1,7f6b642b-46b5-4862-9c74-e82c20aca74b,11887,100.0
WETH-DOGEBASE,11882,0.1998011,1,85cb8f23-29a1-4f7d-8b6d-2e4304ee0fe8,11882,100.0
WETH-HER0,11879,0.0,1,9f5f6a64-4f65-4830-a8a6-c4e305422bf9,11879,100.0
LUSDC-LODE,11878,0.0,1,91177540-e5e4-4000-a120-c0768bd0f020,11878,100.0
WBTC-ZEEM,11874,0.0,1,2b7e4641-a3b9-465b-9273-eb455a3823df,11874,100.0
NORMIE-WETH,11867,0.0,1,362592a1-aa4d-4773-b696-95bcfeb97f00,11867,100.0
WETH-LEVX,11864,0.0,1,f116a4b6-efcb-4097-be6b-7df15acd1d5a,11864,100.0
MILKTIA-OSMO,11860,0.0229108,1,ae6b65a6-4d92-4e75-851a-f2f614ba7131,11860,100.0
WSOL-MALA,11844,1.433,1,52fae75d-a21f-42b3-812c-98b26248cf35,11844,100.0
WETH-OOM,11834,0.00015250000000000002,1,53b0659d-c269-41f1-b46f-50817eb4246e,11834,100.0
ATH-USDT,11828,0.2784257,1,f217e17b-b136-4564-944e-cb7ca4ed4588,11828,100.0
VOO-DUSD,11827,0.0,1,231979ea-8765-4da1-9e37-2137c6dd5706,11827,100.0
TOR-DAI-USDC,11824,0.0003,1,7c1eaff5-6855-4859-b760-2ec2d4a232bf,11824,100.0
WETH-KEI,11822,0.0104897,1,d866cff7-c517-407b-bc6d-561f5bd800b3,11822,100.0
WETH-BASU,11821,0.0,1,fe303441-ef4c-428a-9c64-c4dc6b2076fe,11821,100.0
ARBMARS-WETH,11816,0.0,1,d79d6570-a58b-4ed1-b3a1-d4785ac14cac,11816,100.0
DOT.GLMR.AXL-OSMO,11810,0.0011006,1,306d776c-b33a-4944-8abe-b77a4f1a3e11,11810,100.0
WETH-USDC-500,11808,0.6173,1,fb7b4a07-a672-4c2f-9f10-c108a102c58f,11808,100.0
WSOL-PBJ,11808,1.1204,1,2d5bb281-0983-4f6f-8fd4-f1c58063586e,11808,100.0
WGC-SUI,11802,0.0811726,1,4af5e31d-4083-4d3a-adeb-13821e05e702,11802,100.0
MDX-WHT,11784,0.016517399999999998,1,f4d06856-5c78-4569-8741-252e8d28af7c,11784,100.0
USDT-AUSD₮,11769,0.0,1,dff413d0-27c7-484d-96ae-081b0a4a6c06,11769,100.0
WPOL-WSTETH,11758,0.0,1,39402514-43ba-4f62-92ee-57b3fdf02419,11758,100.0
WSOL-UNITY-CHAN,11756,1.5179,1,3288e28b-cca7-4049-bc2e-e132b9fb501a,11756,100.0
MYFI-WETH,11750,0.0,1,8790e6d9-c768-4cec-8fc9-1962db4915f9,11750,100.0
WETH-GRASS,11745,0.1588993,1,b6c39f31-c78a-49c4-b30c-1b35b871f2f4,11745,100.0
L2VE,11744,0.3332963,1,64a5ea54-399c-479c-aace-4b269a60f1f4,11744,100.0
RING-ELITERINGSSCUSD,11743,0.7485762999999999,1,c6ca2699-19aa-4ae9-8089-1c6932c4e788,11743,100.0
BERNESE-WBTC,11730,0.008582,1,e4d1445b-4ece-44ad-a153-127cbee1bea5,11730,100.0
ALEXANDER-WETH,11725,0.0464118,1,e53d2026-bc5a-40e9-8fae-f8fedb04fa7d,11725,100.0
PEARL-USDT,11724,0.00014500000000000003,1,9c74aba0-7b5a-46c3-9d2a-3fd5ca2e0857,11724,100.0
OHM-OHMEOW,11721,0.0,1,5cb75a2e-0ff5-408c-94cb-e6f1125c6b40,11721,100.0
WETH-SPELL,11705,0.021,1,c23f3966-99ed-4b3a-b889-9157cc93e52a,11705,100.0
CONK-STS,11704,0.1547809,1,7feb5d6e-c956-44e6-b78b-db18f198acfd,11704,100.0
SHIB-WBNB,11700,0.0156775,1,048d07ad-d047-4ab3-845a-5e83ecf86f72,11700,100.0
TONY-WSOL,11697,21.832800000000002,1,c27b19a6-892f-41ba-b55c-b0f8679ee9cd,11697,100.0
WETH-SZL,11697,0.0008642,1,91f4f59c-4a43-44ed-b731-eb5cfd61fca9,11697,100.0
ZORNMUSK-USDC,11695,3.8945,1,7e35202b-5f02-4c40-9f39-66b44f04fb28,11695,100.0
WSOL-MASK,11693,1.1167,1,f4ce8edf-1e4c-4768-ad4b-fce347f648d9,11693,100.0
WETH-ARIA,11688,0.0,1,09bb0752-18bf-454e-9dbb-6233daa95557,11688,100.0
WMATIC-BAL,11687,0.29648959999999996,1,3a4be0ce-4bf2-4adf-a5f1-033f28a045d5,11687,100.0
WETH-NOB,11681,0.0,1,193dfd13-2984-4e7b-b744-bd46a3e144d3,11681,100.0
WSOL-CAYA,11680,1.1054000000000002,1,8c4add78-a20f-45e9-a9b3-cd60e1ef9e04,11680,100.0
WETH-IDK,11674,0.0,1,b6d2acc2-7f51-4be7-ab8e-327232e82d69,11674,100.0
VAMM-XRGB-WETH,11671,9.9e-06,1,26fceb07-621f-4256-b867-804507f90758,11671,100.0
USDC-EPYVUSDC-29OCT21,11668,0.0,1,f4b63c59-b369-4573-9cb1-46b6c6405c11,11668,100.0
ORBETH-WAARBWETH,11659,0.030627499999999995,1,0b5decc9-d6a3-458a-9dfd-13f339a99fee,11659,100.0
WSOL-MEMETICS,11658,1.1956,1,387b9d1c-5e14-4459-8c1b-32cca576e85f,11658,100.0
PAPAI-WETH,11657,0.0,1,6202b72f-fdbe-4fd4-b758-e70204495e87,11657,100.0
USDT-RIA,11657,0.0,1,7ccf1d04-57d2-49a7-b3f2-ff206aaddfff,11657,100.0
TOOMUCH-WETH,11649,0.0,1,fbab550e-5fa6-4133-9889-67e1fb9d108b,11649,100.0
LUMO-USDC,11638,1.3288999999999997,1,df7f6e77-2402-4244-afdd-402ecb2a857b,11638,100.0
POU-SUI,11632,0.0020335,1,c0e40b62-6b2b-442f-964d-e14a3e9707b7,11632,100.0
WETH-WTF,11630,0.0,1,24113836-8bfd-4115-8db0-49b518db99ee,11630,100.0
WCRO-GOAT,11625,1.1080592,1,645bd6ea-f055-4259-ad35-92ba2bdd7306,11625,100.0
WETH-THERA,11624,0.005603299999999999,1,25449d93-95fa-419f-abde-25f56781d79d,11624,100.0
TIG-WETH,11619,0.0,1,ddf1be5e-3ca5-498a-bb19-4c7d4af5e61f,11619,100.0
KLAY-OXRP,11617,0.0,1,c9e22054-f5bb-4041-869d-c2450e8e0d38,11617,100.0
WETH-YEE,11616,0.0,1,34a69d09-4173-4369-9ecc-46bc5f7af349,11616,100.0
WETH-BAAI,11612,2.8e-06,1,9c407cf2-3bea-4c34-ab40-cebbdc395b00,11612,100.0
WETH-MONEYBEE,11608,0.0020122000000000004,1,2c5a78b9-82ef-4047-b796-9ccd05e27b17,11608,100.0
BRRR-WETH,11606,0.0,1,c465449b-a5b2-47c5-918f-db41ba75d28f,11606,100.0
PETS-WETH,11604,0.0,1,29f6c39f-590e-4eb8-802f-1015f4e511d8,11604,100.0
WSOL-CHINO,11597,1.4549,1,7b17cf98-7116-493b-a20c-36625572455e,11597,100.0
HYDT-USDT,11595,0.5674018999999999,1,b6f89389-9b86-4360-b63d-ab5030b00712,11595,100.0
QTLX-USDT,11593,0.0006593,1,c91ac684-6baa-4334-900d-e06660d9c6f7,11593,100.0
WSOL-TCAP,11593,1.2001000000000002,1,7f1d6a0b-98c3-45e9-856e-d92276299912,11593,100.0
BSW-WBNB,11581,0.7009032000000001,1,63c396ac-e023-4c33-b9f1-93a74df469e0,11581,100.0
UWU-USDC,11579,0.0,1,384e8945-8f6e-4860-a09b-5cb4a4d4d257,11579,100.0
WETH-PROOFAI,11577,0.0002612,1,bb90033a-521b-4dc7-86eb-fd2f22b672e9,11577,100.0
YDF-WETH,11576,0.0,1,998baf61-662e-4d9d-b3b1-69a6e3a4e7cd,11576,100.0
PAMP-WETH,11576,0.0027793,1,2b7ba70a-dae3-4ee8-a65e-ea43a1109d5b,11576,100.0
VAMM-AXLLQDR-WETH,11575,0.0167768,1,86a944a6-6ae6-47c6-baa7-3924def64fc7,11575,100.0
WETH-BALTO,11572,0.0,1,bd0a6656-17db-4589-9da3-8299dcf8ffbd,11572,100.0
WETH-TST,11569,0.0,1,13682c81-e47d-4f97-b50e-f919f6531525,11569,100.0
PACT-ANKOR,11566,0.0,1,0065fed8-6a10-456f-9d3b-eb0ced866fdd,11566,100.0
BABYAROFTOKEN-COE,11565,0.0,1,aa218962-779f-4a5d-8148-f45aaad28bdc,11565,100.0
WETH-$DEBATE,11564,0.0,1,945bd312-94f8-4ddb-82d2-ee9c25c10330,11564,100.0
TUBBY-WETH,11563,9.790000000000001e-05,1,e85684dc-f829-41a9-b5a1-a327bc1ca3ae,11563,100.0
SEED-ICP,11561,0.0786696,1,c710723f-1c9e-4018-a820-c87de4235f60,11561,100.0
WETH-BODEN,11560,0.0,1,01739f79-9840-46e3-bcb4-0983097b6d71,11560,100.0
TOPS-WETH,11559,0.058156900000000004,1,2e805d40-0c49-48c5-8863-e481636979d7,11559,100.0
WSOL-PC,11559,1.5221999999999998,1,5c2458df-ffaa-4ee2-bb4c-34da687a6813,11559,100.0
WETH-LARP,11559,0.0236367,1,952550c7-f08d-4dbd-a65c-2e5efa4c66e6,11559,100.0
BOB-ALEX,11556,0.023526099999999998,1,590311da-2c65-420b-8260-0f5724481925,11556,100.0
SUICHU-SUI,11556,32.145930899999996,1,d683f7f5-4871-4c4f-8687-0fc8276a7234,11556,100.0
SUPRA-WETH,11551,0.0002388,1,e4e29136-fa39-4016-8d69-72c0d0b64e60,11551,100.0
USDTU-WAVES,11544,0.015500000000000002,1,badb8024-1a62-4db0-8ab4-cf2c0afd74eb,11544,100.0
VAYA,11539,0.014515800000000002,1,ce957d6c-6904-4f51-92a6-f4381b077472,11539,100.0
LORDS,11537,0.0004258,1,1a04c9a1-c16f-464e-ab09-53b5cf8884cf,11537,100.0
MCHI-DUSD,11535,0.0,1,66034119-b857-4bd7-82aa-4762694cdf3a,11535,100.0
WETH-DEFICAT,11527,0.0014329,1,1ca1832e-0fb0-4e18-97ba-c200f1c833b5,11527,100.0
MOTOKOINS-ICP,11523,0.8377388,1,efa1b88e-f539-4266-93cf-937d0f7070df,11523,100.0
WETH-VIX,11519,0.0,1,e91b004f-70fa-4f2c-8e67-d30db3bc95a9,11519,100.0
TOWER-USDC,11517,0.0,1,07742875-8ea3-4a44-ab89-513f4f70042f,11517,100.0
EMC-USDT,11514,4.95e-05,1,af2d9653-7a32-4fa9-af5c-5ad32a26c5c9,11514,100.0
WSOL-COOK,11513,1.3381999999999998,1,5f2303dd-9c0c-433b-b46f-479880239ba7,11513,100.0
WETH-HTRD,11513,0.0,1,799f0f16-3012-4249-8712-13de7f92ddb7,11513,100.0
USDC-BAL-TEL,11510,0.0191948,1,c42ab3e5-295f-4af4-9786-98bb00ddc71f,11510,100.0
WETH-PEPETARDIO,11510,0.0,1,f518a5e7-45da-40b0-b5de-999a985635c1,11510,100.0
XDEFI-WETH,11509,0.0,1,ef619075-d8da-4321-accd-9e6f47617bb8,11509,100.0
WETH-ALG0,11495,0.0,1,422b59d0-c63e-4806-a291-111645a38f31,11495,100.0
BLINDZEBRAS-WETH,11490,0.0,1,ac12bf00-0317-41e2-85cc-7174a0bb7be8,11490,100.0
WETH-UBTC,11489,0.0,1,cca10b87-6e49-4906-bb4b-59b492e9bfe5,11489,100.0
KWENTA-WETH,11486,0.1668484,1,2ce63a30-031e-43d9-906f-6d7c270bd994,11486,100.0
WETH-ARA,11481,1.2751544,1,122687fd-6421-4748-858e-29cc4e4f6df9,11481,100.0
FBAD-OSMO,11478,0.0047987,1,21d97b76-be6f-42c4-9f14-c118e2414cc3,11478,100.0
AVCD-ICP,11476,0.0104378,1,aae47faf-6f81-4848-9251-ee5431e3592e,11476,100.0
WSOL-HOOD,11469,1.4456,1,9ccef890-551b-4c01-98af-68bcf3259fbd,11469,100.0
BOJK-WETH,11469,0.0,1,b049031d-58d5-44ea-9c02-fb3ec4f5513d,11469,100.0
MOE-WMNT,11469,0.18034210000000003,1,afb5eb64-aab8-4d02-a7f7-47266c95b065,11469,100.0
KIN-USDC,11464,0.11678470000000002,1,f00969f1-8261-4166-8014-10b2d7752e99,11464,100.0
DAI(DSR),11461,0.034999999999999996,1,08dc0973-bb14-4998-b85c-2dd19549c3fd,11461,100.0
WPOL-STMATIC,11459,0.0,1,b18e2441-abaf-4632-9da9-2a6601f65fbc,11459,100.0
WETH-CATLY,11456,0.0,1,1fed24e8-438f-47a2-928f-305f89df2d41,11456,100.0
ATLAS-WETH,11450,0.0,1,d0d0f04b-4be7-4a45-89a8-3edf89bc791e,11450,100.0
WETH-PENGU,11450,0.007880799999999999,1,7a4ac2c0-ea90-427b-9a6f-caa2eddec473,11450,100.0
MAI-AV3CRV,11430,0.0022528,1,fce20d1d-00d1-41e4-b13d-fb8140019af8,11430,100.0
USDC-VVAIC,11424,0.0,1,129aeffa-75ea-4e14-a0ad-7a2687d42d3b,11424,100.0
AI16Y-WETH,11407,0.0027049,1,b5d11d63-06d5-469e-bc97-3cb4e48fcd8c,11407,100.0
$MICHI,11403,0.0,1,d6499a2e-a4f7-4454-8fc7-22f5810cb235,11403,100.0
GNOMÉUSUAL,11403,0.2554994,1,7508ff6e-26a9-4aec-9004-45addbc372f7,11403,100.0
GUBERRY-WETH,11399,0.0,1,749c4c4e-5f9c-40fc-a870-d728ff9a1d87,11399,100.0
WETH-$PAPA,11399,0.0,1,855431af-f0c4-474c-bf63-d8578350fdd8,11399,100.0
WETH-CURAITOR,11396,0.0,1,62a61b87-de51-4725-a780-cd0e57354c9b,11396,100.0
KEBAB-WAVAX,11394,0.0,1,098c5567-e2df-48b1-a7f1-5a26891677b5,11394,100.0
PLVHEDGE-USDC,11386,0.0,1,01818434-c8ad-4c5e-8472-e3b05c295bb3,11386,100.0
TKN-USD+,11381,0.08689069999999999,1,0fc8cce0-02c5-449a-b00d-ad3ac7e9814f,11381,100.0
YFX-USDC,11378,6.82e-05,1,b08f0cdd-e55f-44e9-91b7-d1c1052589c2,11378,100.0
VVET-B3TR,11366,0.11489999999999999,1,938f189a-16b2-48b3-a008-46c30bcf6fa2,11366,100.0
AIDEV-USDT,11364,0.0,1,28ea09fc-34ff-402b-a887-a48ef896fb8c,11364,100.0
USDC-BUSD-USDT,11362,0.0012897,1,d750ac1f-2de8-4d2d-a7df-3f35f7881903,11362,100.0
WSOL-HAHA,11351,1.5862,1,13ceb03c-6846-4f03-83b4-adce344a6170,11351,100.0
XYRO-USDT,11347,0.0507604,1,fe8ff34a-e07e-41ba-aabf-614197aa9ec2,11347,100.0
WSOL-COCSANTA,11345,17.2965,1,1d07575a-8cff-4264-8b93-77e353f91e89,11345,100.0
WETH-ATM,11342,0.0119955,1,dad4a1fb-6dd4-4554-85d8-7e0c01a4b99c,11342,100.0
WETH-BEEPS,11342,0.0,1,ed86d3c7-f943-44da-a4d2-4d84206e034c,11342,100.0
ASCN-WETH,11334,0.0057247999999999995,1,dcfec2fa-d0c0-49aa-a253-cb07cb3ad5a5,11334,100.0
SHPING-WETH,11333,0.0,1,033ce9f4-a6a9-47f2-aebf-1f99a8401817,11333,100.0
WSTETH.AXL-WSTETH,11330,0.00013950000000000003,1,d1edc2bd-0a92-4b93-b759-288ae5e89faf,11330,100.0
WSOL-TORTA,11327,2.0261,1,badd80df-e927-4142-92b6-de87adc6f6e4,11327,100.0
WETH-MOGGLES,11321,0.0014708,1,c3ed673a-f726-4ab6-9e5c-e154bd18f734,11321,100.0
CDT-USDC,11321,5.7e-06,1,54a6a178-057a-4d66-a0e3-6f19baf1ab23,11321,100.0
W3ULL-WAVAX,11316,0.26748940000000004,1,31ca1c98-6d78-4791-8a66-7db32e8e1539,11316,100.0
WETH-INSIGHTFUL,11309,0.0,1,d83202c4-85dd-4f49-af6e-9026e9959ea0,11309,100.0
BLOCKS-WETH,11308,0.0,1,fc75dcc2-2a81-466c-9727-97197e851fea,11308,100.0
WSOL-WHORE,11301,7.6526,1,91feba10-452c-4500-af20-2d54e56e931f,11301,100.0
AAVE-LINK,11290,0.0,1,fda376be-ff4b-4566-a0e9-fc85fa8c7c60,11290,100.0
BURRITOAI-USDC,11288,0.0013850999999999998,1,48a558cc-c1c2-4234-b259-a7d518a4c18d,11288,100.0
STG-USDCE,11282,0.21735389999999996,1,6f8f4375-7a74-4b87-89b3-853b2fa1791f,11282,100.0
WETH-RIBBIT,11279,0.0,1,dc9fb6e9-cf8e-47cf-a3cd-d82e1668500b,11279,100.0
SOL-BOZO,11276,0.2119968,1,cea089b6-dde1-4c95-88c6-8da075d1ec34,11276,100.0
KLAY-WEMIX,11264,0.0,1,07fb02b5-c159-41d8-8df2-063529c68522,11264,100.0
EXTRA-USDC,11264,0.2468863,1,cb08ab8c-8170-4da8-a9e0-30d06bb0ab5a,11264,100.0
WSOL-CCMVP,11263,0.9541,1,276094db-e514-4fb7-b4a2-6e89a91eddf6,11263,100.0
OK-USDT,11260,0.0,1,0940d69a-2d1f-4450-9edf-68dbc0c37253,11260,100.0
FIRESALE-WSOL,11260,13.978699999999998,1,648e737e-02a1-4747-a0d0-f8e5aaa8a7b7,11260,100.0
GCHE-USDT,11259,0.0,1,1799d119-be53-4dad-a33a-b71073596956,11259,100.0
ASSR-USDT,11255,0.0,1,9c2a8058-7c55-4c25-bf56-0dc5bc4203c5,11255,100.0
WETH-T2049,11249,0.0,1,81b1a8fc-c6c6-407a-9866-6871d571d19e,11249,100.0
ZEROK-WETH,11242,0.0,1,927eaa28-516e-49a1-b05f-89490265840b,11242,100.0
SEEK-WETH,11238,0.011880599999999998,1,de6f03b8-c6c4-4985-b911-7b8b328e953c,11238,100.0
MATE-WETH,11234,0.0,1,412b381d-7fd2-4f01-a354-c5a67fbfbe96,11234,100.0
WSOL-SUZAN,11227,1.2376,1,cb9acfd2-a55c-40e4-9738-16dee36cee1e,11227,100.0
WSOL-TRUMP2.0,11222,0.7308,1,9c87926e-33ab-40b0-af74-10d60120deff,11222,100.0
VEIL-WETH,11219,1.4215045000000002,1,d6161833-6c60-4216-a3f7-607954ddf847,11219,100.0
UNI-BUSD,11207,0.0,1,8d6bb300-1523-4f1b-bfb0-bc32a7b0ffc1,11207,100.0
USDC-AURORA,11206,0.2083155,1,7b707722-3823-4d81-8ee1-f5e3728f3de7,11206,100.0
PORKER-WETH,11206,0.0,1,ff661bfd-28a2-4c04-8764-28c5ecbdf77d,11206,100.0
EXBT-WETH,11205,0.0,1,2d641a8d-69dc-4c76-8e50-430c6fd390af,11205,100.0
ITP-WBTC,11205,0.1228407,1,ab0cfadb-e7b8-4f15-bb20-b92e6b20b955,11205,100.0
CRVUSDDOLA-F,11195,0.00729,1,75de98a0-b82e-44a8-9842-309446ec2011,11195,100.0
USDC-DYM.DYM,11195,8.730000000000001e-05,1,8bab3e18-e14c-4386-bbe7-f873d8d9c125,11195,100.0
BUSD-BTCB,11194,0.5071439000000001,1,a26dae99-bf0a-45ab-b4c7-e6e133549051,11194,100.0
AVAI-USDC.E,11192,0.0015327999999999997,1,be991bcd-885f-4f56-9b55-df1fb948d09b,11192,100.0
VAMM-WBTC-WETH,11190,0.0076965,1,9598df73-0567-45c1-b24f-c91a68498a19,11190,100.0
